month,date,date_2,unit,amount,late_fee,total_paid,date_3,remarks,_source_file,_folder,_project
Mar-2007,2007-03-05,2007-03-26,643,10575.0,,10575.0,2007-04-02,Late Payment,utility_bills\SATTI_MALL_SNGPL_Bills.xlsx,utility_bills,SATTI_MALL
Apr-2007,2007-04-03,2007-04-24,731,7106.0,,7106.0,2007-04-28,Late Payment,utility_bills\SATTI_MALL_SNGPL_Bills.xlsx,utility_bills,SATTI_MALL
May-2007,2007-05-02,2007-05-23,327/-,5441.0,272,5713.0,2007-06-05,Late Payment,utility_bills\SATTI_MALL_SNGPL_Bills.xlsx,utility_bills,SATTI_MALL
Jun-2007,2007-06-04,2007-06-25,764,17851.0,,17851.0,2007-06-20,Disputed,utility_bills\SATTI_MALL_SNGPL_Bills.xlsx,utility_bills,SATTI_MALL
Jul-2007,2007-07-08,2007-07-29,421,,,9099.0,2007-08-07,Late Payment,utility_bills\SATTI_MALL_SNGPL_Bills.xlsx,utility_bills,SATTI_MALL
Aug-2007,2007-08-08,2007-08-29,162,2730.0,,2730.0,2007-09-20,Late Payment,utility_bills\SATTI_MALL_SNGPL_Bills.xlsx,utility_bills,SATTI_MALL
Sep-2007,2007-09-02,2007-09-23,PKR 126,2910.0,146,3056.0,2007-10-01,Paid,utility_bills\SATTI_MALL_SNGPL_Bills.xlsx,utility_bills,SATTI_MALL
Oct-2007,2007-10-14,2007-11-04,245,6018.0,,6018.0,2007-12-02,Paid,utility_bills\SATTI_MALL_SNGPL_Bills.xlsx,utility_bills,SATTI_MALL
Nov-2007,2007-11-03,2007-11-24,667,6766.0,338,7104.0,2007-11-29,,utility_bills\SATTI_MALL_SNGPL_Bills.xlsx,utility_bills,SATTI_MALL
Dec-2007,2007-12-01,2007-12-22,756,15776.0,,15776.0,2008-01-05,Late Payment,utility_bills\SATTI_MALL_SNGPL_Bills.xlsx,utility_bills,SATTI_MALL
Jan-2008,2008-01-09,2008-01-30,708,17204.0,860,18064.0,2008-02-04,Paid,utility_bills\SATTI_MALL_SNGPL_Bills.xlsx,utility_bills,SATTI_MALL
Feb-2008,2008-02-07,2008-02-28,537,9005.0,,9005.0,2008-03-07,Disputed,utility_bills\SATTI_MALL_SNGPL_Bills.xlsx,utility_bills,SATTI_MALL
May-2006,2006-05-05,2006-05-26,TBD,4580.0,,4580.0,2006-06-05,Paid,utility_bills\SATTI_MALL_WASA_Bills.xlsx,utility_bills,SATTI_MALL
Jun-2006,2006-06-09,2006-06-30,142,1675.0,84,1759.0,2006-06-28,,utility_bills\SATTI_MALL_WASA_Bills.xlsx,utility_bills,SATTI_MALL
Jul-2006,2006-07-08,2006-07-29,692,15916.0,796,16712.0,2006-08-13,Disputed,utility_bills\SATTI_MALL_WASA_Bills.xlsx,utility_bills,SATTI_MALL
Aug-2006,2006-08-12,2006-09-02,126,1274.0,,1274.0,2006-10-02,,utility_bills\SATTI_MALL_WASA_Bills.xlsx,utility_bills,SATTI_MALL
Sep-2006,2006-09-13,2006-10-04,748,15256.0,,15256.0,2006-10-30,,utility_bills\SATTI_MALL_WASA_Bills.xlsx,utility_bills,SATTI_MALL
Oct-2006,2006-10-12,2006-11-02,316.0,5023.0,,5023.0,2006-11-24,Paid,utility_bills\SATTI_MALL_WASA_Bills.xlsx,utility_bills,SATTI_MALL
Nov-2006,2006-11-12,2006-12-03,75/-,1584.0,,1584.0,2006-12-24,Paid,utility_bills\SATTI_MALL_WASA_Bills.xlsx,utility_bills,SATTI_MALL
Dec-2006,2006-12-02,2006-12-23,125,2676.0,134,2810.0,2007-01-14,,utility_bills\SATTI_MALL_WASA_Bills.xlsx,utility_bills,SATTI_MALL
Jan-2007,2007-01-10,2007-01-31,234/-,2690.0,134,2824.0,2007-02-07,Paid,utility_bills\SATTI_MALL_WASA_Bills.xlsx,utility_bills,SATTI_MALL
Feb-2007,2007-02-08,2007-03-01,479,9142.0,457,9599.0,2007-03-02,Disputed,utility_bills\SATTI_MALL_WASA_Bills.xlsx,utility_bills,SATTI_MALL
Mar-2007,2007-03-03,2007-03-24,84,877.0,44.0,921.0,2007-03-30,,utility_bills\SATTI_MALL_WASA_Bills.xlsx,utility_bills,SATTI_MALL
Apr-2007,2007-04-04,2007-04-25,161,3694.0,,3694.0,2007-04-23,,utility_bills\SATTI_MALL_WASA_Bills.xlsx,utility_bills,SATTI_MALL
May-2007,2007-05-06,2007-05-27,587.0,6880.0,,6880.0,2007-06-19,,utility_bills\SATTI_MALL_WASA_Bills.xlsx,utility_bills,SATTI_MALL
Jun-2007,2007-06-10,2007-07-01,309,5354.0,,5354.0,2007-06-27,,utility_bills\SATTI_MALL_WASA_Bills.xlsx,utility_bills,SATTI_MALL
Jul-2007,2007-07-10,2007-07-31,503,10884.0,,10884.0,2007-08-21,,utility_bills\SATTI_MALL_WASA_Bills.xlsx,utility_bills,SATTI_MALL
Aug-2007,2007-08-06,2007-08-27,764,11914.0,,11914.0,2007-09-25,,utility_bills\SATTI_MALL_WASA_Bills.xlsx,utility_bills,SATTI_MALL
Sep-2007,2007-09-06,2007-09-27,245,5819.0,,5819.0,2007-09-27,,utility_bills\SATTI_MALL_WASA_Bills.xlsx,utility_bills,SATTI_MALL
Oct-2007,2007-10-10,2007-10-31,640,5648.0,,5648.0,2007-11-26,,utility_bills\SATTI_MALL_WASA_Bills.xlsx,utility_bills,SATTI_MALL
Nov-2007,2007-11-04,2007-11-25,713,16178.0,809,16987.0,2007-11-22,Late Payment,utility_bills\SATTI_MALL_WASA_Bills.xlsx,utility_bills,SATTI_MALL
Dec-2007,2007-12-13,2008-01-03,639,15469.0,,15469.0,2008-01-31,,utility_bills\SATTI_MALL_WASA_Bills.xlsx,utility_bills,SATTI_MALL
Jan-2008,2008-01-05,2008-01-26,585,7215.0,,7215.0,2008-02-19,,utility_bills\SATTI_MALL_WASA_Bills.xlsx,utility_bills,SATTI_MALL
Feb-2008,2008-02-06,2008-02-27,178.0,2653.0,,2653.0,2008-03-28,,utility_bills\SATTI_MALL_WASA_Bills.xlsx,utility_bills,SATTI_MALL
Apr-2011,2011-04-07,2011-04-28,1378,33658.0,,33658.0,2011-05-23,,utility_bills\SATTI_PLAZA_IESCO_Bills.xlsx,utility_bills,SATTI_PLAZA
May-2011,2011-05-13,2011-06-03,12309,172318.0,,172318.0,2011-06-21,Late Payment,utility_bills\SATTI_PLAZA_IESCO_Bills.xlsx,utility_bills,SATTI_PLAZA
Jun-2011,2011-06-04,2011-06-25,2078,49833.0,,49833.0,2011-06-24,,utility_bills\SATTI_PLAZA_IESCO_Bills.xlsx,utility_bills,SATTI_PLAZA
Jul-2011,2011-07-14,2011-08-04,11610,235328.0,,235328.0,2011-08-11,Paid,utility_bills\SATTI_PLAZA_IESCO_Bills.xlsx,utility_bills,SATTI_PLAZA
Aug-2011,2011-08-12,2011-09-02,4089,73303.0,,73303.0,2011-08-31,Late Payment,utility_bills\SATTI_PLAZA_IESCO_Bills.xlsx,utility_bills,SATTI_PLAZA
Sep-2011,2011-09-05,2011-09-26,TBD,90872.0,,90872.0,2011-10-23,Disputed,utility_bills\SATTI_PLAZA_IESCO_Bills.xlsx,utility_bills,SATTI_PLAZA
Oct-2011,2011-10-04,2011-10-25,3186,73948.0,3697,77645.0,2011-10-25,Late Payment,utility_bills\SATTI_PLAZA_IESCO_Bills.xlsx,utility_bills,SATTI_PLAZA
Nov-2011,2011-11-13,2011-12-04,7650,153845.0,,153845.0,2011-12-09,Late Payment,utility_bills\SATTI_PLAZA_IESCO_Bills.xlsx,utility_bills,SATTI_PLAZA
Dec-2011,2011-12-15,2012-01-05,12599,308851.0,,308851.0,2012-01-19,Disputed,utility_bills\SATTI_PLAZA_IESCO_Bills.xlsx,utility_bills,SATTI_PLAZA
Jan-2012,2012-01-05,2012-01-26,13507,161931.0,,161931.0,2012-01-30,Disputed,utility_bills\SATTI_PLAZA_IESCO_Bills.xlsx,utility_bills,SATTI_PLAZA
Feb-2012,2012-02-01,2012-02-22,9838,158412.0,7921,166333.0,2012-03-13,Paid,utility_bills\SATTI_PLAZA_IESCO_Bills.xlsx,utility_bills,SATTI_PLAZA
Mar-2012,2012-03-08,2012-03-29,8201,110449.0,,110449.0,2012-04-02,Paid,utility_bills\SATTI_PLAZA_IESCO_Bills.xlsx,utility_bills,SATTI_PLAZA
Apr-2012,2012-04-14,2012-05-05,8304,129445.0,,129445.0,2012-05-29,,utility_bills\SATTI_PLAZA_IESCO_Bills.xlsx,utility_bills,SATTI_PLAZA
May-2012,2012-05-10,2012-05-31,2247.0,25223.0,,25223.0,2012-06-19,,utility_bills\SATTI_PLAZA_IESCO_Bills.xlsx,utility_bills,SATTI_PLAZA
Jun-2012,2012-06-08,2012-06-29,6811,121572.0,,121572.0,2012-06-24,,utility_bills\SATTI_PLAZA_IESCO_Bills.xlsx,utility_bills,SATTI_PLAZA
Jul-2012,2012-07-01,2012-07-22,9611,215067.0,,215067.0,2012-07-30,,utility_bills\SATTI_PLAZA_IESCO_Bills.xlsx,utility_bills,SATTI_PLAZA
Aug-2012,2012-08-11,2012-09-01,4894,62237.0,,62237.0,2012-09-26,,utility_bills\SATTI_PLAZA_IESCO_Bills.xlsx,utility_bills,SATTI_PLAZA
Sep-2012,2012-09-15,2012-10-06,1303,31894.0,,31894.0,2012-10-02,,utility_bills\SATTI_PLAZA_IESCO_Bills.xlsx,utility_bills,SATTI_PLAZA
Oct-2012,2012-10-11,2012-11-01,12545,232778.0,,232778.0,2012-11-30,Paid,utility_bills\SATTI_PLAZA_IESCO_Bills.xlsx,utility_bills,SATTI_PLAZA
Nov-2012,2012-11-08,2012-11-29,4246,99398.0,,99398.0,2012-12-29,,utility_bills\SATTI_PLAZA_IESCO_Bills.xlsx,utility_bills,SATTI_PLAZA
Dec-2012,2012-12-14,2013-01-04,14123,274592.0,13730,288322.0,2013-01-20,Late Payment,utility_bills\SATTI_PLAZA_IESCO_Bills.xlsx,utility_bills,SATTI_PLAZA
Jan-2013,2013-01-04,2013-01-25,11815,232272.0,11614.0,243886.0,2013-02-19,Disputed,utility_bills\SATTI_PLAZA_IESCO_Bills.xlsx,utility_bills,SATTI_PLAZA
Feb-2013,2013-02-15,2013-03-08,,77293.0,,77293.0,2013-03-20,,utility_bills\SATTI_PLAZA_IESCO_Bills.xlsx,utility_bills,SATTI_PLAZA
Mar-2013,2013-03-01,2013-03-22,3904,92631.0,,92631.0,2013-04-20,Late Payment,utility_bills\SATTI_PLAZA_IESCO_Bills.xlsx,utility_bills,SATTI_PLAZA
Apr-2013,2013-04-09,2013-04-30,3001,70151.0,,70151.0,2013-05-13,,utility_bills\SATTI_PLAZA_IESCO_Bills.xlsx,utility_bills,SATTI_PLAZA
May-2013,2013-05-13,2013-06-03,1988,27898.0,,27898.0,2013-06-27,Disputed,utility_bills\SATTI_PLAZA_IESCO_Bills.xlsx,utility_bills,SATTI_PLAZA
Jun-2013,2013-06-02,2013-06-23,"PKR 9,003",131651.0,,131651.0,2013-07-15,Late Payment,utility_bills\SATTI_PLAZA_IESCO_Bills.xlsx,utility_bills,SATTI_PLAZA
Jul-2013,2013-07-10,2013-07-31,3051,26279.0,,26279.0,2013-07-30,Paid,utility_bills\SATTI_PLAZA_IESCO_Bills.xlsx,utility_bills,SATTI_PLAZA
Aug-2013,2013-08-04,2013-08-25,1275,24720.0,1236,25956.0,2013-08-24,Paid,utility_bills\SATTI_PLAZA_IESCO_Bills.xlsx,utility_bills,SATTI_PLAZA
Sep-2013,2013-09-13,2013-10-04,7465,89124.0,,89124.0,2013-10-26,,utility_bills\SATTI_PLAZA_IESCO_Bills.xlsx,utility_bills,SATTI_PLAZA
Oct-2013,2013-10-09,2013-10-30,555.0,11013.0,,,2013-11-16,Late Payment,utility_bills\SATTI_PLAZA_IESCO_Bills.xlsx,utility_bills,SATTI_PLAZA
Nov-2013,2013-11-07,2013-11-28,13566,117621.0,5881,123502.0,2013-11-29,Disputed,utility_bills\SATTI_PLAZA_IESCO_Bills.xlsx,utility_bills,SATTI_PLAZA
Dec-2013,2013-12-06,2013-12-27,1890,17758.0,888,18646.0,2014-01-03,,utility_bills\SATTI_PLAZA_IESCO_Bills.xlsx,utility_bills,SATTI_PLAZA
Jan-2014,2014-01-07,2014-01-28,10360,196707.0,,196707.0,2014-02-05,Late Payment,utility_bills\SATTI_PLAZA_IESCO_Bills.xlsx,utility_bills,SATTI_PLAZA
Feb-2014,2014-02-15,2014-03-08,12996,268751.0,,268751.0,2014-03-13,Late Payment,utility_bills\SATTI_PLAZA_IESCO_Bills.xlsx,utility_bills,SATTI_PLAZA
Mar-2014,2014-03-11,2014-04-01,8473,,8992,188837.0,2014-04-11,,utility_bills\SATTI_PLAZA_IESCO_Bills.xlsx,utility_bills,SATTI_PLAZA
Apr-2014,2014-04-08,2014-04-29,8844,,,193138.0,2014-05-16,Disputed,utility_bills\SATTI_PLAZA_IESCO_Bills.xlsx,utility_bills,SATTI_PLAZA
May-2014,2014-05-03,2014-05-24,4530,101075.0,,101075.0,2014-06-20,,utility_bills\SATTI_PLAZA_IESCO_Bills.xlsx,utility_bills,SATTI_PLAZA
Jun-2014,2014-06-10,2014-07-01,13333,272988.0,,272988.0,2014-07-29,Disputed,utility_bills\SATTI_PLAZA_IESCO_Bills.xlsx,utility_bills,SATTI_PLAZA
Apr-2011,2011-04-07,2011-04-28,382,6345.0,,6345.0,2011-05-24,,utility_bills\SATTI_PLAZA_SNGPL_Bills.xlsx,utility_bills,SATTI_PLAZA
May-2011,2011-05-07,2011-05-28,579,13067.0,TBD,13720.0,2011-06-16,Late Payment,utility_bills\SATTI_PLAZA_SNGPL_Bills.xlsx,utility_bills,SATTI_PLAZA
Jun-2011,2011-06-08,2011-06-29,215,4153.0,PKR 208,4361.0,2011-06-25,,utility_bills\SATTI_PLAZA_SNGPL_Bills.xlsx,utility_bills,SATTI_PLAZA
Jul-2011,2011-07-03,2011-07-24,496,,538,11289.0,2011-08-03,Late Payment,utility_bills\SATTI_PLAZA_SNGPL_Bills.xlsx,utility_bills,SATTI_PLAZA
Aug-2011,2011-08-10,2011-08-31,347,7497.0,,7497.0,2011-08-31,,utility_bills\SATTI_PLAZA_SNGPL_Bills.xlsx,utility_bills,SATTI_PLAZA
Sep-2011,2011-09-12,2011-10-03,292,3836.0,,3836.0,2011-10-12,,utility_bills\SATTI_PLAZA_SNGPL_Bills.xlsx,utility_bills,SATTI_PLAZA
Oct-2011,2011-10-11,2011-11-01,570,7227.0,361,7588.0,2011-11-24,,utility_bills\SATTI_PLAZA_SNGPL_Bills.xlsx,utility_bills,SATTI_PLAZA
Nov-2011,2011-11-04,2011-11-25,390,4685.0,,4685.0,2011-11-22,Disputed,utility_bills\SATTI_PLAZA_SNGPL_Bills.xlsx,utility_bills,SATTI_PLAZA
Dec-2011,2011-12-03,2011-12-24,,3350.0,,3350.0,2012-01-23,Late Payment,utility_bills\SATTI_PLAZA_SNGPL_Bills.xlsx,utility_bills,SATTI_PLAZA
Jan-2012,2012-01-01,2012-01-22,787,11861.0,593,12454.0,2012-02-10,Late Payment,utility_bills\SATTI_PLAZA_SNGPL_Bills.xlsx,utility_bills,SATTI_PLAZA
Feb-2012,2012-02-14,2012-03-06,114,2753.0,138/-,2891.0,2012-04-04,,utility_bills\SATTI_PLAZA_SNGPL_Bills.xlsx,utility_bills,SATTI_PLAZA
Mar-2012,2012-03-13,2012-04-03,74,973.0,49,1022.0,2012-04-18,,utility_bills\SATTI_PLAZA_SNGPL_Bills.xlsx,utility_bills,SATTI_PLAZA
Apr-2012,2012-04-01,2012-04-22,673,7113.0,,7113.0,2012-04-29,,utility_bills\SATTI_PLAZA_SNGPL_Bills.xlsx,utility_bills,SATTI_PLAZA
May-2012,2012-05-10,2012-05-31,378,3343.0,,3343.0,2012-06-27,Late Payment,utility_bills\SATTI_PLAZA_SNGPL_Bills.xlsx,utility_bills,SATTI_PLAZA
Jun-2012,2012-06-03,2012-06-24,185,2740.0,,2740.0,2012-06-22,,utility_bills\SATTI_PLAZA_SNGPL_Bills.xlsx,utility_bills,SATTI_PLAZA
Jul-2012,2012-07-13,2012-08-03,,9770.0,,9770.0,2012-08-04,Late Payment,utility_bills\SATTI_PLAZA_SNGPL_Bills.xlsx,utility_bills,SATTI_PLAZA
Aug-2012,2012-08-09,2012-08-30,469,10041.0,,10041.0,2012-09-17,Late Payment,utility_bills\SATTI_PLAZA_SNGPL_Bills.xlsx,utility_bills,SATTI_PLAZA
Sep-2012,2012-09-06,2012-09-27,733,6388.0,319,6707.0,2012-10-23,Late Payment,utility_bills\SATTI_PLAZA_SNGPL_Bills.xlsx,utility_bills,SATTI_PLAZA
Oct-2012,2012-10-02,2012-10-23,727,17015.0,,17015.0,2012-10-26,,utility_bills\SATTI_PLAZA_SNGPL_Bills.xlsx,utility_bills,SATTI_PLAZA
Nov-2012,2012-11-09,2012-11-30,454.0,9034.0,,9034.0,2012-11-29,Paid,utility_bills\SATTI_PLAZA_SNGPL_Bills.xlsx,utility_bills,SATTI_PLAZA
Dec-2012,2012-12-07,2012-12-28,432.0,9902.0,,9902.0,2013-01-20,Disputed,utility_bills\SATTI_PLAZA_SNGPL_Bills.xlsx,utility_bills,SATTI_PLAZA
Jan-2013,2013-01-02,2013-01-23,271,6195.0,,6195.0,2013-02-15,Disputed,utility_bills\SATTI_PLAZA_SNGPL_Bills.xlsx,utility_bills,SATTI_PLAZA
Feb-2013,2013-02-02,2013-02-23,726,8523.0,,8523.0,2013-03-20,,utility_bills\SATTI_PLAZA_SNGPL_Bills.xlsx,utility_bills,SATTI_PLAZA
Mar-2013,2013-03-07,2013-03-28,603,11827.0,,11827.0,2013-03-30,,utility_bills\SATTI_PLAZA_SNGPL_Bills.xlsx,utility_bills,SATTI_PLAZA
Apr-2013,2013-04-01,2013-04-22,110,2435.0,,2435.0,2013-04-24,Disputed,utility_bills\SATTI_PLAZA_SNGPL_Bills.xlsx,utility_bills,SATTI_PLAZA
May-2013,2013-05-05,2013-05-26,184,2360.0,,2360.0,2013-06-19,,utility_bills\SATTI_PLAZA_SNGPL_Bills.xlsx,utility_bills,SATTI_PLAZA
Jun-2013,2013-06-07,2013-06-28,,3796.0,190,3986.0,2013-07-03,Paid,utility_bills\SATTI_PLAZA_SNGPL_Bills.xlsx,utility_bills,SATTI_PLAZA
Jul-2013,2013-07-01,2013-07-22,763,13781.0,689,14470.0,2013-08-09,,utility_bills\SATTI_PLAZA_SNGPL_Bills.xlsx,utility_bills,SATTI_PLAZA
Aug-2013,2013-08-14,2013-09-04,398,,,9767.0,2013-09-02,Disputed,utility_bills\SATTI_PLAZA_SNGPL_Bills.xlsx,utility_bills,SATTI_PLAZA
Sep-2013,2013-09-10,2013-10-01,656,14260.0,,14260.0,2013-10-21,Paid,utility_bills\SATTI_PLAZA_SNGPL_Bills.xlsx,utility_bills,SATTI_PLAZA
Oct-2013,2013-10-11,2013-11-01,631,8719.0,,8719.0,2013-11-04,Disputed,utility_bills\SATTI_PLAZA_SNGPL_Bills.xlsx,utility_bills,SATTI_PLAZA
Nov-2013,2013-11-01,2013-11-22,162,,,2648.0,2013-11-21,,utility_bills\SATTI_PLAZA_SNGPL_Bills.xlsx,utility_bills,SATTI_PLAZA
Dec-2013,2013-12-12,2014-01-02,231,2093.0,,2093.0,2014-01-18,,utility_bills\SATTI_PLAZA_SNGPL_Bills.xlsx,utility_bills,SATTI_PLAZA
Jan-2014,2014-01-15,2014-02-05,334,3109.0,,3109.0,2014-02-09,Paid,utility_bills\SATTI_PLAZA_SNGPL_Bills.xlsx,utility_bills,SATTI_PLAZA
Feb-2014,2014-02-07,2014-02-28,692,,,6175.0,2014-03-10,Disputed,utility_bills\SATTI_PLAZA_SNGPL_Bills.xlsx,utility_bills,SATTI_PLAZA
Mar-2014,2014-03-03,2014-03-24,183,4180.0,,4180.0,2014-04-23,,utility_bills\SATTI_PLAZA_SNGPL_Bills.xlsx,utility_bills,SATTI_PLAZA
Apr-2014,2014-04-14,2014-05-05,203,4932.0,,4932.0,2014-06-04,,utility_bills\SATTI_PLAZA_SNGPL_Bills.xlsx,utility_bills,SATTI_PLAZA
May-2014,2014-05-13,2014-06-03,92,816.0,41,857.0,2014-06-22,Disputed,utility_bills\SATTI_PLAZA_SNGPL_Bills.xlsx,utility_bills,SATTI_PLAZA
Jun-2014,2014-06-04,2014-06-25,766,15979.0,,15979.0,2014-06-23,Disputed,utility_bills\SATTI_PLAZA_SNGPL_Bills.xlsx,utility_bills,SATTI_PLAZA
Apr-2011,2011-04-10,2011-05-01,572,13831.0,,13831.0,2011-04-28,Disputed,utility_bills\SATTI_PLAZA_WASA_Bills.xlsx,utility_bills,SATTI_PLAZA
May-2011,2011-05-13,2011-06-03,54,691.0,,691.0,2011-06-01,Late Payment,utility_bills\SATTI_PLAZA_WASA_Bills.xlsx,utility_bills,SATTI_PLAZA
Jun-2011,2011-06-08,2011-06-29,61,995.0,,995.0,2011-06-25,,utility_bills\SATTI_PLAZA_WASA_Bills.xlsx,utility_bills,SATTI_PLAZA
Jul-2011,2011-07-11,2011-08-01,758,6680.0,,6680.0,2011-07-30,Late Payment,utility_bills\SATTI_PLAZA_WASA_Bills.xlsx,utility_bills,SATTI_PLAZA
Aug-2011,2011-08-05,2011-08-26,,9620.0,,9620.0,2011-08-21,Paid,utility_bills\SATTI_PLAZA_WASA_Bills.xlsx,utility_bills,SATTI_PLAZA
Sep-2011,2011-09-09,2011-09-30,PKR 294,2365.0,118,2483.0,2011-10-15,Late Payment,utility_bills\SATTI_PLAZA_WASA_Bills.xlsx,utility_bills,SATTI_PLAZA
Oct-2011,2011-10-15,2011-11-05,92,1031.0,52,1083.0,2011-11-29,Late Payment,utility_bills\SATTI_PLAZA_WASA_Bills.xlsx,utility_bills,SATTI_PLAZA
Nov-2011,2011-11-01,2011-11-22,590,5945.0,,5945.0,2011-11-24,Late Payment,utility_bills\SATTI_PLAZA_WASA_Bills.xlsx,utility_bills,SATTI_PLAZA
Dec-2011,2011-12-02,2011-12-23,145,3546.0,,3546.0,2011-12-18,,utility_bills\SATTI_PLAZA_WASA_Bills.xlsx,utility_bills,SATTI_PLAZA
Jan-2012,2012-01-06,2012-01-27,,6776.0,,6776.0,2012-02-04,,utility_bills\SATTI_PLAZA_WASA_Bills.xlsx,utility_bills,SATTI_PLAZA
Feb-2012,2012-02-09,2012-03-01,479,11302.0,,11302.0,2012-03-10,Late Payment,utility_bills\SATTI_PLAZA_WASA_Bills.xlsx,utility_bills,SATTI_PLAZA
Mar-2012,2012-03-03,2012-03-24,TBD,12554.0,,12554.0,2012-03-22,Late Payment,utility_bills\SATTI_PLAZA_WASA_Bills.xlsx,utility_bills,SATTI_PLAZA
Apr-2012,2012-04-14,2012-05-05,660.0,6661.0,,6661.0,2012-05-19,Disputed,utility_bills\SATTI_PLAZA_WASA_Bills.xlsx,utility_bills,SATTI_PLAZA
May-2012,2012-05-04,2012-05-25,720,10526.0,,10526.0,2012-06-01,,utility_bills\SATTI_PLAZA_WASA_Bills.xlsx,utility_bills,SATTI_PLAZA
Jun-2012,2012-06-11,2012-07-02,280,5759.0,,5759.0,2012-07-14,Disputed,utility_bills\SATTI_PLAZA_WASA_Bills.xlsx,utility_bills,SATTI_PLAZA
Jul-2012,2012-07-06,2012-07-27,794,18718.0,,18718.0,2012-08-05,Disputed,utility_bills\SATTI_PLAZA_WASA_Bills.xlsx,utility_bills,SATTI_PLAZA
Aug-2012,2012-08-08,2012-08-29,PKR 708,,753,15818.0,2012-08-26,Disputed,utility_bills\SATTI_PLAZA_WASA_Bills.xlsx,utility_bills,SATTI_PLAZA
Sep-2012,2012-09-09,2012-09-30,524.0,6324.0,,6324.0,2012-10-19,Paid,utility_bills\SATTI_PLAZA_WASA_Bills.xlsx,utility_bills,SATTI_PLAZA
Oct-2012,2012-10-08,2012-10-29,62,502.0,,502.0,2012-11-08,Late Payment,utility_bills\SATTI_PLAZA_WASA_Bills.xlsx,utility_bills,SATTI_PLAZA
Nov-2012,2012-11-08,2012-11-29,80,1320.0,66,1386.0,2012-11-26,Paid,utility_bills\SATTI_PLAZA_WASA_Bills.xlsx,utility_bills,SATTI_PLAZA
Dec-2012,2012-12-07,2012-12-28,428/-,6021.0,,6021.0,2013-01-23,Paid,utility_bills\SATTI_PLAZA_WASA_Bills.xlsx,utility_bills,SATTI_PLAZA
Jan-2013,2013-01-04,2013-01-25,712,6218.0,,6218.0,2013-01-25,,utility_bills\SATTI_PLAZA_WASA_Bills.xlsx,utility_bills,SATTI_PLAZA
Feb-2013,2013-02-11,2013-03-04,PKR 566,8011.0,,8011.0,2013-03-24,,utility_bills\SATTI_PLAZA_WASA_Bills.xlsx,utility_bills,SATTI_PLAZA
Mar-2013,2013-03-14,2013-04-04,191,3023.0,,3023.0,2013-04-10,,utility_bills\SATTI_PLAZA_WASA_Bills.xlsx,utility_bills,SATTI_PLAZA
Apr-2013,2013-04-01,2013-04-22,60/-,1271.0,,1271.0,2013-05-19,Late Payment,utility_bills\SATTI_PLAZA_WASA_Bills.xlsx,utility_bills,SATTI_PLAZA
May-2013,2013-05-12,2013-06-02,699,9983.0,,9983.0,2013-06-14,,utility_bills\SATTI_PLAZA_WASA_Bills.xlsx,utility_bills,SATTI_PLAZA
Jun-2013,2013-06-10,2013-07-01,PKR 151,2829.0,141,2970.0,2013-07-25,Disputed,utility_bills\SATTI_PLAZA_WASA_Bills.xlsx,utility_bills,SATTI_PLAZA
Jul-2013,2013-07-12,2013-08-02,53,916.0,,916.0,2013-08-13,Late Payment,utility_bills\SATTI_PLAZA_WASA_Bills.xlsx,utility_bills,SATTI_PLAZA
Aug-2013,2013-08-15,2013-09-05,758,9243.0,,9243.0,2013-09-20,,utility_bills\SATTI_PLAZA_WASA_Bills.xlsx,utility_bills,SATTI_PLAZA
Sep-2013,2013-09-01,2013-09-22,187,2184.0,,2184.0,2013-10-19,,utility_bills\SATTI_PLAZA_WASA_Bills.xlsx,utility_bills,SATTI_PLAZA
Oct-2013,2013-10-06,2013-10-27,PKR 741,13560.0,,13560.0,2013-11-10,Paid,utility_bills\SATTI_PLAZA_WASA_Bills.xlsx,utility_bills,SATTI_PLAZA
Nov-2013,2013-11-08,2013-11-29,443,10490.0,,10490.0,2013-12-15,Disputed,utility_bills\SATTI_PLAZA_WASA_Bills.xlsx,utility_bills,SATTI_PLAZA
Dec-2013,2013-12-09,2013-12-30,422,5437.0,,5437.0,2014-01-15,,utility_bills\SATTI_PLAZA_WASA_Bills.xlsx,utility_bills,SATTI_PLAZA
Jan-2014,2014-01-04,2014-01-25,586,7514.0,376.0,7890.0,2014-01-27,Late Payment,utility_bills\SATTI_PLAZA_WASA_Bills.xlsx,utility_bills,SATTI_PLAZA
Feb-2014,2014-02-12,2014-03-05,239,2710.0,136,2846.0,2014-04-03,,utility_bills\SATTI_PLAZA_WASA_Bills.xlsx,utility_bills,SATTI_PLAZA
Mar-2014,2014-03-07,2014-03-28,151,2563.0,,2563.0,2014-04-20,,utility_bills\SATTI_PLAZA_WASA_Bills.xlsx,utility_bills,SATTI_PLAZA
Apr-2014,2014-04-06,2014-04-27,382,4967.0,,4967.0,2014-04-30,,utility_bills\SATTI_PLAZA_WASA_Bills.xlsx,utility_bills,SATTI_PLAZA
May-2014,2014-05-06,2014-05-27,523,6994.0,,6994.0,2014-06-10,Disputed,utility_bills\SATTI_PLAZA_WASA_Bills.xlsx,utility_bills,SATTI_PLAZA
Jun-2014,2014-06-03,2014-06-24,479,4278.0,,4278.0,2014-06-27,,utility_bills\SATTI_PLAZA_WASA_Bills.xlsx,utility_bills,SATTI_PLAZA
